C6-120,306862.531,6691992.727,41.986,,26/11/2024 15:54:57.000
C6-121,306862.532,6691992.726,41.984,,26/11/2024 15:54:58.000
C6-122,306862.531,6691992.730,41.984,,26/11/2024 15:54:59.000
C6-123,306862.529,6691992.730,41.983,,26/11/2024 15:55:00.000
C6-124,306862.528,6691992.729,41.992,,26/11/2024 15:55:01.000
C6-125,306862.526,6691992.730,41.982,,26/11/2024 15:55:02.000
C6-126,306862.526,6691992.727,41.978,,26/11/2024 15:55:03.000
C6-127,306862.525,6691992.728,41.986,,26/11/2024 15:55:04.000
C6-128,306862.525,6691992.731,41.984,,26/11/2024 15:55:05.000
C6-129,306862.528,6691992.731,41.989,,26/11/2024 15:55:06.000
C6-130,306862.528,6691992.730,41.983,,26/11/2024 15:55:07.000
C6-131,306862.525,6691992.730,41.982,,26/11/2024 15:55:08.000
C6-132,306862.522,6691992.731,41.982,,26/11/2024 15:55:09.000
C6-133,306862.521,6691992.728,41.973,,26/11/2024 15:55:10.000
C6-134,306862.520,6691992.731,41.984,,26/11/2024 15:55:11.000
C6-135,306862.519,6691992.732,41.986,,26/11/2024 15:55:12.000
C6-136,306862.522,6691992.733,41.985,,26/11/2024 15:55:13.000
C6-137,306862.519,6691992.734,41.983,,26/11/2024 15:55:14.000
C6-138,306862.521,6691992.732,41.990,,26/11/2024 15:55:15.000
C6-139,306862.520,6691992.733,41.984,,26/11/2024 15:55:16.000
C6-140,306862.515,6691992.733,41.985,,26/11/2024 15:55:17.000
C6-141,306862.513,6691992.735,41.985,,26/11/2024 15:55:18.000
C6-142,306862.513,6691992.738,41.984,,26/11/2024 15:55:19.000
C6-143,306862.514,6691992.737,41.988,,26/11/2024 15:55:20.000
C6-144,306862.512,6691992.737,41.988,,26/11/2024 15:55:21.000
C6-145,306862.514,6691992.739,41.985,,26/11/2024 15:55:22.000
C6-146,306862.512,6691992.740,41.985,,26/11/2024 15:55:23.000
C6-147,306862.512,6691992.737,41.973,,26/11/2024 15:55:24.000
C6-148,306862.512,6691992.738,41.987,,26/11/2024 15:55:25.000
C6-149,306862.512,6691992.738,41.981,,26/11/2024 15:55:26.000
C6-150,306862.511,6691992.738,41.981,,26/11/2024 15:55:27.000
C6-151,306862.511,6691992.743,41.980,,26/11/2024 15:55:28.000
C6-152,306862.516,6691992.741,41.992,,26/11/2024 15:55:29.000
C6-153,306862.517,6691992.737,41.975,,26/11/2024 15:55:30.000
C6-154,306862.516,6691992.741,41.985,,26/11/2024 15:55:31.000
C6-155,306862.514,6691992.738,41.978,,26/11/2024 15:55:32.000
C6-156,306862.511,6691992.740,41.985,,26/11/2024 15:55:33.000
C6-157,306862.515,6691992.738,41.983,,26/11/2024 15:55:34.000
C6-158,306862.515,6691992.740,41.985,,26/11/2024 15:55:35.000
C6-159,306862.514,6691992.740,41.986,,26/11/2024 15:55:36.000
