Time,HDG,Pitch,Roll
15:52:57,43.31,-1.49,-2.47
15:52:58,43.31,-1.53,-2.38
15:52:59,43.30,-1.52,-2.46
15:53:00,43.30,-1.54,-2.52
15:53:01,43.29,-1.53,-2.53
15:53:02,43.29,-1.54,-2.51
15:53:03,43.30,-1.53,-2.52
15:53:04,43.30,-1.52,-2.52
15:53:05,43.30,-1.52,-2.50
15:53:06,43.30,-1.52,-2.47
15:53:07,43.30,-1.50,-2.48
15:53:08,43.30,-1.51,-2.50
15:53:09,43.31,-1.51,-2.49
15:53:10,43.31,-1.51,-2.50
15:53:11,43.31,-1.51,-2.47
15:53:12,43.32,-1.51,-2.48
15:53:13,43.32,-1.51,-2.47
15:53:14,43.33,-1.50,-2.47
15:53:15,43.32,-1.50,-2.50
15:53:16,43.32,-1.50,-2.50
15:53:17,43.33,-1.50,-2.52
15:53:18,43.33,-1.50,-2.49
15:53:19,43.33,-1.50,-2.49
15:53:20,43.33,-1.50,-2.48
15:53:21,43.33,-1.50,-2.48
15:53:22,43.34,-1.46,-2.44
15:53:23,43.34,-1.45,-2.45
15:53:24,43.34,-1.45,-2.44
15:53:25,43.34,-1.43,-2.49
15:53:26,43.34,-1.44,-2.49
15:53:27,43.33,-1.44,-2.47
15:53:28,43.33,-1.46,-2.49
15:53:29,43.33,-1.46,-2.46
15:53:30,43.33,-1.46,-2.45
15:53:31,43.33,-1.44,-2.46
15:53:32,43.33,-1.45,-2.47
15:53:33,43.33,-1.45,-2.47
15:53:34,43.32,-1.46,-2.44
15:53:35,43.33,-1.46,-2.47
15:53:36,43.32,-1.47,-2.46
15:53:37,43.31,-1.45,-2.49
15:53:38,43.31,-1.45,-2.49
15:53:39,43.32,-1.45,-2.51
15:53:40,43.32,-1.46,-2.47
15:53:41,43.32,-1.45,-2.50
15:53:42,43.32,-1.45,-2.47
15:53:43,43.31,-1.45,-2.45
15:53:44,43.32,-1.45,-2.48
15:53:45,43.31,-1.44,-2.47
15:53:46,43.31,-1.44,-2.49
15:53:47,43.31,-1.45,-2.50
15:53:48,43.32,-1.44,-2.48
15:53:49,43.32,-1.44,-2.49
15:53:50,43.32,-1.44,-2.48
15:53:51,43.32,-1.44,-2.49
15:53:52,43.32,-1.45,-2.49
15:53:53,43.32,-1.44,-2.50
15:53:54,43.32,-1.45,-2.50
15:53:55,43.33,-1.43,-2.52
15:53:56,43.33,-1.43,-2.53
15:53:57,43.33,-1.44,-2.50
15:53:58,43.33,-1.44,-2.51
15:53:59,43.33,-1.44,-2.50
15:54:00,43.34,-1.44,-2.48
15:54:01,43.33,-1.44,-2.51
15:54:02,43.34,-1.44,-2.50
15:54:03,43.34,-1.44,-2.50
15:54:04,43.33,-1.44,-2.48
15:54:05,43.33,-1.44,-2.54
15:54:06,43.34,-1.45,-2.49
15:54:07,43.34,-1.44,-2.50
15:54:08,43.34,-1.43,-2.50
15:54:09,43.34,-1.43,-2.52
15:54:10,43.34,-1.44,-2.52
15:54:11,43.33,-1.44,-2.53
15:54:12,43.34,-1.43,-2.50
15:54:13,43.34,-1.43,-2.51
15:54:14,43.33,-1.44,-2.51
15:54:15,43.34,-1.44,-2.50
15:54:16,43.33,-1.44,-2.48
15:54:17,43.33,-1.44,-2.54
15:54:18,43.33,-1.43,-2.50
15:54:19,43.33,-1.44,-2.49
15:54:20,43.33,-1.44,-2.51
15:54:21,43.33,-1.44,-2.50
15:54:22,43.33,-1.43,-2.51
15:54:23,43.33,-1.44,-2.49
15:54:24,43.32,-1.44,-2.51
15:54:25,43.33,-1.44,-2.51
15:54:26,43.33,-1.45,-2.52
15:54:27,43.32,-1.44,-2.47
15:54:28,43.32,-1.45,-2.52
15:54:29,43.32,-1.45,-2.49
15:54:30,43.32,-1.44,-2.51
15:54:31,43.32,-1.45,-2.48
15:54:32,43.31,-1.44,-2.50
15:54:33,43.32,-1.44,-2.48
15:54:34,43.32,-1.44,-2.50
15:54:35,43.32,-1.45,-2.49
15:54:36,43.32,-1.46,-2.47
15:54:37,43.32,-1.45,-2.50
15:54:38,43.32,-1.45,-2.50
15:54:39,43.33,-1.45,-2.48
15:54:40,43.33,-1.45,-2.49
15:54:41,43.33,-1.45,-2.49
15:54:42,43.33,-1.45,-2.50
15:54:43,43.33,-1.45,-2.48
15:54:44,43.33,-1.44,-2.51
15:54:45,43.33,-1.45,-2.52
15:54:46,43.34,-1.45,-2.50
15:54:47,43.34,-1.43,-2.54
15:54:48,43.33,-1.44,-2.55
15:54:49,43.34,-1.43,-2.55
15:54:50,43.34,-1.44,-2.53
15:54:51,43.34,-1.43,-2.54
15:54:52,43.35,-1.44,-2.55
15:54:53,43.34,-1.43,-2.54
15:54:54,43.35,-1.43,-2.55
15:54:55,43.34,-1.43,-2.55
15:54:56,43.34,-1.43,-2.56
15:54:57,43.34,-1.44,-2.56
15:54:58,43.34,-1.43,-2.54
15:54:59,43.34,-1.44,-2.56
15:55:00,43.34,-1.43,-2.54
15:55:01,43.34,-1.45,-2.56
15:55:02,43.34,-1.43,-2.55
15:55:03,43.34,-1.43,-2.58
15:55:04,43.34,-1.44,-2.53
15:55:05,43.34,-1.43,-2.54
15:55:06,43.34,-1.44,-2.51
15:55:07,43.34,-1.43,-2.54
15:55:08,43.33,-1.43,-2.55
15:55:09,43.33,-1.43,-2.54
15:55:10,43.33,-1.42,-2.55
15:55:11,43.33,-1.43,-2.54
15:55:12,43.33,-1.44,-2.54
15:55:13,43.33,-1.43,-2.52
15:55:14,43.33,-1.43,-2.52
15:55:15,43.33,-1.44,-2.55
15:55:16,43.32,-1.44,-2.54
15:55:17,43.32,-1.44,-2.54
15:55:18,43.32,-1.44,-2.53
15:55:19,43.32,-1.43,-2.53
15:55:20,43.31,-1.44,-2.57
15:55:21,43.32,-1.44,-2.52
15:55:22,43.32,-1.43,-2.51
15:55:23,43.32,-1.44,-2.53
15:55:24,43.31,-1.42,-2.57
15:55:25,43.31,-1.44,-2.53
15:55:26,43.32,-1.43,-2.52
15:55:27,43.32,-1.43,-2.51
15:55:28,43.31,-1.43,-2.49
15:55:29,43.31,-1.44,-2.50
15:55:30,43.32,-1.42,-2.53
15:55:31,43.32,-1.44,-2.54
15:55:32,43.31,-1.43,-2.54
15:55:33,43.32,-1.43,-2.50
15:55:34,43.32,-1.43,-2.53
15:55:35,43.31,-1.43,-2.52
15:55:36,43.32,-1.43,-2.51
15:55:37,43.32,-1.44,-2.53
15:55:38,43.32,-1.44,-2.51
15:55:39,43.32,-1.44,-2.56
15:55:40,43.32,-1.44,-2.54
15:55:41,43.32,-1.44,-2.52
15:55:42,43.32,-1.44,-2.50
15:55:43,43.32,-1.44,-2.53
15:55:44,43.32,-1.44,-2.51
15:55:45,43.32,-1.44,-2.52
15:55:46,43.32,-1.43,-2.52
15:55:47,43.32,-1.44,-2.52
15:55:48,43.32,-1.44,-2.52
15:55:49,43.32,-1.44,-2.52
15:55:50,43.32,-1.44,-2.52
15:55:51,43.32,-1.46,-2.52
15:55:52,43.33,-1.45,-2.52
15:55:53,43.32,-1.45,-2.51
15:55:54,43.33,-1.45,-2.51
15:55:55,43.33,-1.45,-2.54
15:55:56,43.32,-1.47,-2.53
15:55:57,43.33,-1.45,-2.52
15:55:58,43.34,-1.44,-2.49
15:55:59,43.33,-1.44,-2.53
15:56:00,43.33,-1.45,-2.51
15:56:01,43.33,-1.45,-2.55
15:56:02,43.33,-1.45,-2.50
15:56:03,43.33,-1.44,-2.50
15:56:04,43.33,-1.45,-2.51
15:56:05,43.33,-1.44,-2.53
15:56:06,43.33,-1.45,-2.51
15:56:07,43.33,-1.45,-2.51
15:56:08,43.33,-1.45,-2.52
15:56:09,43.33,-1.44,-2.50
15:56:10,43.33,-1.44,-2.48
15:56:11,43.32,-1.45,-2.50
15:56:12,43.33,-1.44,-2.51
15:56:13,43.32,-1.44,-2.50
15:56:14,43.33,-1.44,-2.50
15:56:15,43.32,-1.45,-2.52
15:56:16,43.32,-1.43,-2.50
15:56:17,43.32,-1.44,-2.48
15:56:18,43.33,-1.44,-2.50
15:56:19,43.33,-1.43,-2.49
15:56:20,43.33,-1.44,-2.49
15:56:21,43.31,-1.45,-2.54
15:56:22,43.33,-1.45,-2.51
15:56:23,43.32,-1.44,-2.51
15:56:24,43.32,-1.44,-2.50
15:56:25,43.33,-1.44,-2.48
15:56:26,43.32,-1.43,-2.49
15:56:27,43.33,-1.45,-2.51
15:56:28,43.33,-1.45,-2.47
15:56:29,43.32,-1.44,-2.50
15:56:30,43.33,-1.44,-2.52
15:56:31,43.33,-1.44,-2.52
15:56:32,43.33,-1.44,-2.52
15:56:33,43.33,-1.44,-2.52
15:56:34,43.33,-1.44,-2.51
15:56:35,43.33,-1.45,-2.51
15:56:36,43.33,-1.44,-2.49
15:56:37,43.33,-1.45,-2.51
15:56:38,43.34,-1.44,-2.54
15:56:39,43.34,-1.44,-2.51
15:56:40,43.34,-1.44,-2.48
15:56:41,43.34,-1.44,-2.49
15:56:42,43.34,-1.44,-2.52
15:56:43,43.34,-1.44,-2.49
15:56:44,43.35,-1.44,-2.49
15:56:45,43.35,-1.44,-2.50
15:56:46,43.34,-1.44,-2.53
15:56:47,43.35,-1.44,-2.49
15:56:48,43.34,-1.45,-2.49
15:56:49,43.35,-1.44,-2.51
15:56:50,43.34,-1.45,-2.50
15:56:51,43.35,-1.43,-2.48
15:56:52,43.34,-1.44,-2.49
15:56:53,43.34,-1.44,-2.51
15:56:54,43.33,-1.45,-2.51
15:56:55,43.33,-1.45,-2.50
15:56:56,43.33,-1.44,-2.49
15:56:57,43.33,-1.44,-2.50
15:56:58,43.33,-1.45,-2.52
15:56:59,43.33,-1.44,-2.50
15:57:00,43.33,-1.43,-2.51
15:57:01,43.33,-1.44,-2.50
15:57:02,43.33,-1.45,-2.49
15:57:03,43.33,-1.44,-2.49
15:57:04,43.33,-1.44,-2.48
15:57:05,43.33,-1.45,-2.49
15:57:06,43.33,-1.44,-2.49
15:57:07,43.33,-1.45,-2.47
15:57:08,43.33,-1.44,-2.50
15:57:09,43.33,-1.44,-2.49
15:57:10,43.33,-1.44,-2.48
15:57:11,43.33,-1.44,-2.48
15:57:12,43.33,-1.43,-2.52
15:57:13,43.33,-1.44,-2.51
15:57:14,43.33,-1.44,-2.50
15:57:15,43.34,-1.44,-2.49
15:57:16,43.34,-1.43,-2.54
15:57:17,43.33,-1.43,-2.52
15:57:18,43.34,-1.44,-2.48
15:57:19,43.34,-1.43,-2.51
15:57:20,43.34,-1.44,-2.51
15:57:21,43.34,-1.43,-2.50
15:57:22,43.34,-1.43,-2.50
15:57:23,43.34,-1.44,-2.50
15:57:24,43.34,-1.44,-2.55
15:57:25,43.34,-1.44,-2.50
15:57:26,43.33,-1.44,-2.53
15:57:27,43.34,-1.45,-2.50
15:57:28,43.34,-1.44,-2.51
15:57:29,43.34,-1.44,-2.51
15:57:30,43.33,-1.43,-2.55
15:57:31,43.34,-1.44,-2.55
15:57:32,43.34,-1.44,-2.54
15:57:33,43.33,-1.44,-2.55
15:57:34,43.33,-1.44,-2.54
15:57:35,43.33,-1.44,-2.56
15:57:36,43.33,-1.45,-2.54
15:57:37,43.33,-1.44,-2.56
15:57:38,43.33,-1.44,-2.52
15:57:39,43.33,-1.44,-2.54
15:57:40,43.32,-1.44,-2.56
15:57:41,43.32,-1.45,-2.57
15:57:42,43.32,-1.44,-2.55
15:57:43,43.32,-1.44,-2.55
15:57:44,43.32,-1.44,-2.55
15:57:45,43.32,-1.44,-2.55
15:57:46,43.32,-1.45,-2.55
15:57:47,43.33,-1.45,-2.50
15:57:48,43.32,-1.44,-2.55
15:57:49,43.33,-1.44,-2.52
15:57:50,43.32,-1.45,-2.52
15:57:51,43.33,-1.44,-2.54
15:57:52,43.33,-1.45,-2.52
15:57:53,43.33,-1.44,-2.51
15:57:54,43.32,-1.45,-2.54
15:57:55,43.33,-1.45,-2.52
15:57:56,43.33,-1.44,-2.50
15:57:57,43.32,-1.44,-2.53
15:57:58,43.33,-1.44,-2.52
15:57:59,43.33,-1.46,-2.51
15:58:00,43.33,-1.45,-2.51
15:58:01,43.33,-1.45,-2.52
15:58:02,43.33,-1.45,-2.50
15:58:03,43.33,-1.44,-2.52
15:58:04,43.33,-1.44,-2.52
15:58:05,43.33,-1.45,-2.50
15:58:06,43.33,-1.45,-2.48
15:58:07,43.33,-1.45,-2.48
15:58:08,43.33,-1.46,-2.49
15:58:09,43.33,-1.46,-2.48
15:58:10,43.33,-1.46,-2.50
15:58:11,43.33,-1.46,-2.51
15:58:12,43.33,-1.46,-2.50
15:58:13,43.33,-1.45,-2.50
15:58:14,43.33,-1.45,-2.51
15:58:15,43.33,-1.45,-2.51
15:58:16,43.33,-1.46,-2.51
15:58:17,43.33,-1.46,-2.54
15:58:18,43.33,-1.46,-2.52
15:58:19,43.33,-1.46,-2.55
15:58:20,43.33,-1.46,-2.49
15:58:21,43.33,-1.44,-2.50
15:58:22,43.32,-1.46,-2.51
15:58:23,43.33,-1.46,-2.51
15:58:24,43.33,-1.45,-2.51
15:58:25,43.34,-1.47,-2.51
15:58:26,43.33,-1.46,-2.55
15:58:27,43.33,-1.46,-2.53
15:58:28,43.34,-1.46,-2.50
15:58:29,43.34,-1.45,-2.52
15:58:30,43.34,-1.46,-2.52
15:58:31,43.34,-1.46,-2.53
15:58:32,43.34,-1.46,-2.52
15:58:33,43.35,-1.47,-2.52
15:58:34,43.34,-1.45,-2.54
15:58:35,43.34,-1.46,-2.51
15:58:36,43.34,-1.45,-2.51
15:58:37,43.34,-1.45,-2.52
15:58:38,43.34,-1.45,-2.55
15:58:39,43.34,-1.44,-2.55
15:58:40,43.34,-1.45,-2.57
15:58:41,43.35,-1.44,-2.54
15:58:42,43.34,-1.44,-2.53
15:58:43,43.34,-1.45,-2.54
15:58:44,43.34,-1.45,-2.54
15:58:45,43.34,-1.44,-2.54
15:58:46,43.34,-1.45,-2.56
15:58:47,43.35,-1.44,-2.50
15:58:48,43.34,-1.43,-2.54
15:58:49,43.34,-1.44,-2.54
15:58:50,43.34,-1.45,-2.53
15:58:51,43.34,-1.45,-2.52
15:58:52,43.34,-1.43,-2.51
15:58:53,43.34,-1.44,-2.49
15:58:54,43.34,-1.44,-2.52
15:58:55,43.33,-1.44,-2.51
15:58:56,43.33,-1.44,-2.53
15:58:57,43.34,-1.44,-2.50
15:58:58,43.33,-1.44,-2.53
15:58:59,43.33,-1.44,-2.52
15:59:00,43.33,-1.44,-2.51
15:59:01,43.34,-1.44,-2.51
15:59:02,43.33,-1.44,-2.48
15:59:03,43.33,-1.45,-2.53
15:59:04,43.33,-1.43,-2.50
15:59:05,43.33,-1.44,-2.49
15:59:06,43.33,-1.44,-2.49
15:59:07,43.33,-1.45,-2.52
15:59:08,43.33,-1.44,-2.52
15:59:09,43.33,-1.44,-2.49
15:59:10,43.33,-1.44,-2.50
15:59:11,43.33,-1.44,-2.52
15:59:12,43.33,-1.45,-2.50
15:59:13,43.33,-1.45,-2.50
15:59:14,43.34,-1.44,-2.50
15:59:15,43.34,-1.43,-2.51
15:59:16,43.34,-1.44,-2.53
15:59:17,43.34,-1.44,-2.50
15:59:18,43.34,-1.43,-2.51
15:59:19,43.34,-1.44,-2.51
15:59:20,43.34,-1.43,-2.50
15:59:21,43.34,-1.44,-2.52
15:59:22,43.35,-1.44,-2.52
15:59:23,43.35,-1.44,-2.54
15:59:24,43.35,-1.44,-2.53
15:59:25,43.34,-1.44,-2.52
15:59:26,43.34,-1.43,-2.50
15:59:27,43.34,-1.44,-2.49
15:59:28,43.35,-1.44,-2.50
15:59:29,43.34,-1.43,-2.50
15:59:30,43.34,-1.44,-2.49
15:59:31,43.34,-1.44,-2.52
15:59:32,43.34,-1.43,-2.50
15:59:33,43.35,-1.43,-2.52
15:59:34,43.34,-1.44,-2.50
15:59:35,43.34,-1.44,-2.49
15:59:36,43.34,-1.44,-2.51
15:59:37,43.34,-1.44,-2.49
15:59:38,43.33,-1.43,-2.52
15:59:39,43.34,-1.44,-2.50
15:59:40,43.34,-1.44,-2.50
15:59:41,43.33,-1.44,-2.50
15:59:42,43.33,-1.43,-2.48
15:59:43,43.33,-1.44,-2.50
15:59:44,43.33,-1.44,-2.50
15:59:45,43.34,-1.44,-2.48
15:59:46,43.33,-1.43,-2.52
15:59:47,43.34,-1.44,-2.47
15:59:48,43.34,-1.43,-2.49
15:59:49,43.34,-1.43,-2.51
15:59:50,43.34,-1.44,-2.49
15:59:51,43.34,-1.44,-2.49
15:59:52,43.34,-1.44,-2.50
15:59:53,43.34,-1.44,-2.49
15:59:54,43.35,-1.44,-2.51
15:59:55,43.35,-1.44,-2.48
15:59:56,43.34,-1.45,-2.49
15:59:57,43.35,-1.45,-2.47
15:59:58,43.35,-1.45,-2.47
15:59:59,43.35,-1.44,-2.47
16:00:00,43.35,-1.44,-2.49
16:00:01,43.35,-1.44,-2.48
16:00:02,43.35,-1.45,-2.51
16:00:03,43.35,-1.43,-2.51
16:00:04,43.36,-1.45,-2.50
16:00:05,43.36,-1.45,-2.49
16:00:06,43.36,-1.44,-2.53
16:00:07,43.36,-1.45,-2.49
16:00:08,43.36,-1.44,-2.50
16:00:09,43.35,-1.44,-2.52
16:00:10,43.36,-1.44,-2.50
16:00:11,43.35,-1.45,-2.50
16:00:12,43.36,-1.45,-2.50
16:00:13,43.35,-1.45,-2.48
16:00:14,43.36,-1.45,-2.51
16:00:15,43.35,-1.45,-2.51
16:00:16,43.35,-1.45,-2.55
16:00:17,43.35,-1.45,-2.55
16:00:18,43.35,-1.45,-2.55
16:00:19,43.35,-1.46,-2.51
16:00:20,43.35,-1.44,-2.53
16:00:21,43.35,-1.45,-2.51
16:00:22,43.35,-1.45,-2.52
16:00:23,43.35,-1.44,-2.51
16:00:24,43.35,-1.45,-2.52
16:00:25,43.35,-1.44,-2.50
16:00:26,43.35,-1.45,-2.53
16:00:27,43.34,-1.45,-2.50
16:00:28,43.35,-1.44,-2.52
16:00:29,43.34,-1.44,-2.52
16:00:30,43.34,-1.44,-2.52
16:00:31,43.35,-1.44,-2.53
16:00:32,43.35,-1.43,-2.53
16:00:33,43.35,-1.43,-2.51
16:00:34,43.34,-1.44,-2.50
16:00:35,43.35,-1.44,-2.52
16:00:36,43.35,-1.43,-2.53
16:00:37,43.35,-1.43,-2.51
16:00:38,43.35,-1.44,-2.54
16:00:39,43.35,-1.43,-2.52
16:00:40,43.35,-1.44,-2.52
16:00:41,43.35,-1.43,-2.50
16:00:42,43.35,-1.44,-2.52
16:00:43,43.35,-1.43,-2.51
16:00:44,43.35,-1.44,-2.53
16:00:45,43.36,-1.44,-2.55
16:00:46,43.36,-1.43,-2.54
16:00:47,43.36,-1.44,-2.53
16:00:48,43.36,-1.43,-2.49
16:00:49,43.36,-1.43,-2.51
16:00:50,43.35,-1.43,-2.49
16:00:51,43.36,-1.44,-2.51
16:00:52,43.36,-1.43,-2.50
16:00:53,43.35,-1.44,-2.52
16:00:54,43.35,-1.43,-2.52
16:00:55,43.35,-1.42,-2.51
16:00:56,43.35,-1.43,-2.51
16:00:57,43.35,-1.43,-2.51
16:00:58,43.35,-1.43,-2.52
16:00:59,43.35,-1.43,-2.52
16:01:00,43.35,-1.44,-2.51
16:01:01,43.35,-1.43,-2.50
16:01:02,43.35,-1.43,-2.54
16:01:03,43.35,-1.44,-2.50
16:01:04,43.34,-1.43,-2.51
16:01:05,43.35,-1.44,-2.51
16:01:06,43.35,-1.44,-2.52
16:01:07,43.35,-1.43,-2.51
16:01:08,43.35,-1.44,-2.51
16:01:09,43.34,-1.44,-2.53
16:01:10,43.34,-1.43,-2.51
16:01:11,43.34,-1.43,-2.54
16:01:12,43.34,-1.43,-2.52
16:01:13,43.34,-1.44,-2.51
16:01:14,43.34,-1.44,-2.52
16:01:15,43.34,-1.43,-2.53
16:01:16,43.34,-1.43,-2.55
16:01:17,43.35,-1.43,-2.51
16:01:18,43.34,-1.42,-2.48
16:01:19,43.34,-1.43,-2.51
16:01:20,43.34,-1.43,-2.49
16:01:21,43.34,-1.43,-2.52
16:01:22,43.34,-1.44,-2.53
16:01:23,43.35,-1.44,-2.51
16:01:24,43.35,-1.44,-2.54
16:01:25,43.35,-1.43,-2.50
16:01:26,43.35,-1.44,-2.50
16:01:27,43.35,-1.44,-2.50
16:01:28,43.35,-1.43,-2.52
16:01:29,43.35,-1.44,-2.50
16:01:30,43.35,-1.43,-2.52
16:01:31,43.35,-1.44,-2.52
16:01:32,43.36,-1.44,-2.51
16:01:33,43.36,-1.43,-2.53
16:01:34,43.36,-1.44,-2.51
16:01:35,43.35,-1.44,-2.54
16:01:36,43.35,-1.44,-2.53
16:01:37,43.35,-1.44,-2.52
16:01:38,43.35,-1.45,-2.55
16:01:39,43.35,-1.43,-2.52
16:01:40,43.35,-1.43,-2.50
16:01:41,43.35,-1.44,-2.54
16:01:42,43.35,-1.43,-2.53
16:01:43,43.35,-1.43,-2.53
16:01:44,43.35,-1.43,-2.53
16:01:45,43.34,-1.45,-2.52
16:01:46,43.34,-1.44,-2.55
16:01:47,43.35,-1.43,-2.49
16:01:48,43.34,-1.43,-2.52
16:01:49,43.34,-1.44,-2.50
16:01:50,43.34,-1.43,-2.53
16:01:51,43.34,-1.43,-2.52
16:01:52,43.34,-1.43,-2.52
16:01:53,43.34,-1.44,-2.53
16:01:54,43.34,-1.44,-2.51
16:01:55,43.34,-1.43,-2.55
16:01:56,43.34,-1.42,-2.52
16:01:57,43.34,-1.44,-2.52
16:01:58,43.34,-1.43,-2.53
16:01:59,43.34,-1.43,-2.50
16:02:00,43.34,-1.43,-2.50
16:02:01,43.34,-1.44,-2.52
16:02:02,43.33,-1.43,-2.55
16:02:03,43.33,-1.44,-2.55
16:02:04,43.33,-1.43,-2.55
16:02:05,43.34,-1.43,-2.52
16:02:06,43.34,-1.43,-2.54
16:02:07,43.34,-1.43,-2.52
16:02:08,43.33,-1.43,-2.53
16:02:09,43.34,-1.42,-2.50
16:02:10,43.34,-1.42,-2.54
16:02:11,43.34,-1.42,-2.56
16:02:12,43.34,-1.43,-2.55
16:02:13,43.34,-1.43,-2.54
16:02:14,43.34,-1.42,-2.51
16:02:15,43.34,-1.42,-2.55
16:02:16,43.34,-1.43,-2.52
16:02:17,43.34,-1.43,-2.57
16:02:18,43.35,-1.42,-2.50
16:02:19,43.35,-1.42,-2.54
16:02:20,43.35,-1.42,-2.51
16:02:21,43.35,-1.42,-2.51
16:02:22,43.35,-1.42,-2.53
16:02:23,43.35,-1.42,-2.52
16:02:24,43.36,-1.41,-2.50
16:02:25,43.36,-1.41,-2.51
16:02:26,43.35,-1.42,-2.52
16:02:27,43.35,-1.42,-2.53
16:02:28,43.35,-1.42,-2.52
16:02:29,43.36,-1.42,-2.51
16:02:30,43.36,-1.42,-2.51
16:02:31,43.35,-1.42,-2.52
16:02:32,43.35,-1.41,-2.52
16:02:33,43.35,-1.41,-2.52
16:02:34,43.35,-1.42,-2.51
16:02:35,43.34,-1.43,-2.54
16:02:36,43.34,-1.43,-2.50
16:02:37,43.34,-1.42,-2.51
16:02:38,43.33,-1.41,-2.52
16:02:39,43.33,-1.42,-2.50
16:02:40,43.32,-1.43,-2.54
16:02:41,43.33,-1.43,-2.49
16:02:42,43.32,-1.43,-2.52
16:02:43,43.32,-1.43,-2.51
16:02:44,43.32,-1.43,-2.54
16:02:45,43.31,-1.43,-2.51
16:02:46,43.31,-1.43,-2.50
16:02:47,43.31,-1.42,-2.52
16:02:48,43.30,-1.42,-2.54
16:02:49,43.31,-1.43,-2.51
16:02:50,43.31,-1.42,-2.50
16:02:51,43.31,-1.42,-2.50
16:02:52,43.30,-1.42,-2.52
16:02:53,43.30,-1.42,-2.56
16:02:54,43.30,-1.43,-2.54
16:02:55,43.31,-1.43,-2.54
16:02:56,43.31,-1.42,-2.53
16:02:57,43.31,-1.43,-2.55
16:02:58,43.30,-1.42,-2.60
16:02:59,43.31,-1.43,-2.56
16:03:00,43.32,-1.42,-2.57
16:03:01,43.31,-1.42,-2.56
16:03:02,43.32,-1.42,-2.55
16:03:03,43.31,-1.42,-2.59
16:03:04,43.31,-1.42,-2.54
16:03:05,43.33,-1.42,-2.57
16:03:06,43.32,-1.43,-2.57
16:03:07,43.32,-1.42,-2.57
16:03:08,43.33,-1.42,-2.55
16:03:09,43.33,-1.41,-2.56
16:03:10,43.33,-1.42,-2.55
16:03:11,43.33,-1.42,-2.59
16:03:12,43.34,-1.43,-2.58
16:03:13,43.33,-1.42,-2.59
16:03:14,43.34,-1.41,-2.59
16:03:15,43.34,-1.41,-2.56
16:03:16,43.34,-1.41,-2.57
16:03:17,43.34,-1.41,-2.58
16:03:18,43.34,-1.41,-2.56
16:03:19,43.33,-1.42,-2.58
16:03:20,43.33,-1.42,-2.59
16:03:21,43.34,-1.42,-2.56
16:03:22,43.33,-1.41,-2.59
16:03:23,43.34,-1.41,-2.58
16:03:24,43.33,-1.41,-2.55
16:03:25,43.33,-1.41,-2.52
16:03:26,43.33,-1.41,-2.56
16:03:27,43.33,-1.41,-2.55
16:03:28,43.33,-1.42,-2.58
16:03:29,43.33,-1.42,-2.55
16:03:30,43.32,-1.43,-2.56
16:03:31,43.33,-1.43,-2.52
16:03:32,43.32,-1.42,-2.53
16:03:33,43.32,-1.42,-2.55
16:03:34,43.32,-1.42,-2.57
16:03:35,43.32,-1.42,-2.56
16:03:36,43.32,-1.43,-2.56
16:03:37,43.32,-1.43,-2.54
16:03:38,43.31,-1.42,-2.55
16:03:39,43.32,-1.42,-2.54
16:03:40,43.32,-1.42,-2.55
16:03:41,43.31,-1.43,-2.54
16:03:42,43.31,-1.42,-2.55
16:03:43,43.32,-1.43,-2.53
16:03:44,43.31,-1.43,-2.55
16:03:45,43.32,-1.43,-2.55
16:03:46,43.32,-1.43,-2.52
16:03:47,43.32,-1.42,-2.55
16:03:48,43.32,-1.42,-2.54
16:03:49,43.32,-1.42,-2.55
16:03:50,43.32,-1.44,-2.53
16:03:51,43.32,-1.42,-2.54
16:03:52,43.32,-1.44,-2.50
16:03:53,43.32,-1.43,-2.53
16:03:54,43.33,-1.43,-2.52
16:03:55,43.32,-1.43,-2.53
16:03:56,43.32,-1.43,-2.51
16:03:57,43.32,-1.43,-2.52
16:03:58,43.33,-1.44,-2.51
16:03:59,43.33,-1.43,-2.50
16:04:00,43.33,-1.43,-2.52
16:04:01,43.33,-1.43,-2.52
16:04:02,43.33,-1.44,-2.53
16:04:03,43.33,-1.44,-2.52
16:04:04,43.32,-1.42,-2.50
16:04:05,43.32,-1.43,-2.50
16:04:06,43.32,-1.43,-2.55
16:04:07,43.31,-1.43,-2.52
16:04:08,43.32,-1.42,-2.55
16:04:09,43.31,-1.42,-2.53
16:04:10,43.31,-1.43,-2.53
16:04:11,43.30,-1.43,-2.55
16:04:12,43.31,-1.43,-2.56
16:04:13,43.30,-1.43,-2.54
16:04:14,43.30,-1.42,-2.53
16:04:15,43.30,-1.42,-2.53
16:04:16,43.29,-1.42,-2.52
16:04:17,43.29,-1.43,-2.52
16:04:18,43.29,-1.42,-2.54
16:04:19,43.28,-1.43,-2.54
16:04:20,43.28,-1.42,-2.50
16:04:21,43.28,-1.43,-2.52
16:04:22,43.27,-1.42,-2.54
16:04:23,43.27,-1.43,-2.52
16:04:24,43.27,-1.43,-2.50
16:04:25,43.27,-1.43,-2.53
16:04:26,43.27,-1.43,-2.47
16:04:27,43.27,-1.43,-2.53
16:04:28,43.27,-1.44,-2.51
16:04:29,43.27,-1.43,-2.51
16:04:30,43.27,-1.43,-2.51
16:04:31,43.26,-1.42,-2.55
16:04:32,43.27,-1.42,-2.51
16:04:33,43.27,-1.43,-2.54
16:04:34,43.27,-1.42,-2.52
16:04:35,43.27,-1.42,-2.54
