Time,HDG,Pitch,Roll
7:26:12,122.07,0.24,0.24
7:26:13,122.21,0.15,0.07
7:26:14,122.28,0.14,-0.07
7:26:15,122.30,0.12,-0.17
7:26:16,122.27,0.10,-0.27
7:26:17,122.22,0.04,-0.28
7:26:18,122.20,-0.02,-0.20
7:26:19,122.21,-0.13,-0.06
7:26:20,122.26,-0.20,0.08
7:26:21,122.31,-0.19,0.26
7:26:22,122.36,-0.11,0.42
7:26:23,122.41,-0.01,0.55
7:26:24,122.46,0.08,0.58
7:26:25,122.47,0.11,0.55
7:26:26,122.46,0.06,0.41
7:26:27,122.43,-0.05,0.20
7:26:28,122.35,-0.11,-0.00
7:26:29,122.29,-0.18,-0.15
7:26:30,122.22,-0.18,-0.22
7:26:31,122.20,-0.10,-0.20
7:26:32,122.19,0.00,-0.10
7:26:33,122.22,0.13,0.03
7:26:34,122.29,0.29,0.13
7:26:35,122.34,0.35,0.24
7:26:36,122.38,0.37,0.28
7:26:37,122.44,0.34,0.32
7:26:38,122.50,0.21,0.33
7:26:39,122.56,0.09,0.34
7:26:40,122.58,-0.07,0.25
7:26:41,122.57,-0.23,0.13
7:26:42,122.54,-0.30,-0.05
7:26:43,122.53,-0.34,-0.15
7:26:44,122.53,-0.35,-0.24
7:26:45,122.53,-0.28,-0.14
7:26:46,122.53,-0.18,-0.00
7:26:47,122.53,-0.08,0.14
7:26:48,122.51,0.04,0.34
7:26:49,122.47,0.16,0.47
7:26:50,122.42,0.22,0.54
7:26:51,122.38,0.23,0.52
7:26:52,122.37,0.19,0.41
7:26:53,122.38,0.13,0.21
7:26:54,122.43,0.07,0.05
7:26:55,122.51,0.04,-0.16
7:26:56,122.60,0.07,-0.32
7:26:57,122.66,0.14,-0.44
7:26:58,122.69,0.20,-0.42
7:26:59,122.68,0.23,-0.25
7:27:00,122.65,0.22,0.02
7:27:01,122.60,0.09,0.33
7:27:02,122.58,-0.09,0.59
7:27:03,122.57,-0.27,0.85
7:27:04,122.54,-0.42,0.93
7:27:05,122.52,-0.52,0.81
7:27:06,122.46,-0.51,0.51
7:27:07,122.45,-0.34,0.13
7:27:08,122.44,-0.17,-0.25
7:27:09,122.43,-0.00,-0.63
7:27:10,122.43,0.22,-0.78
7:27:11,122.43,0.39,-0.71
7:27:12,122.42,0.53,-0.49
7:27:13,122.44,0.43,-0.19
7:27:14,122.46,0.33,0.12
7:27:15,122.49,0.22,0.42
7:27:16,122.51,0.12,0.72
7:27:17,122.53,0.02,1.03
7:27:18,122.57,-0.20,0.82
7:27:19,122.60,-0.38,0.52
7:27:20,122.55,-0.40,0.08
7:27:21,122.51,-0.42,-0.36
7:27:22,122.48,-0.33,-0.54
7:27:23,122.43,-0.23,-0.58
7:27:24,122.39,-0.11,-0.58
7:27:25,122.40,-0.01,-0.38
7:27:26,122.43,0.03,-0.11
7:27:27,122.45,0.08,0.21
7:27:28,122.51,0.15,0.50
7:27:29,122.51,0.21,0.73
7:27:30,122.50,0.23,0.83
7:27:31,122.47,0.22,0.81
7:27:32,122.44,0.20,0.65
7:27:33,122.40,0.16,0.37
7:27:34,122.37,0.12,0.08
7:27:35,122.33,0.07,-0.22
7:27:36,122.33,0.04,-0.45
7:27:37,122.36,0.02,-0.50
7:27:38,122.40,-0.04,-0.47
7:27:39,122.42,-0.04,-0.31
7:27:40,122.47,-0.06,-0.06
7:27:41,122.48,-0.08,0.18
7:27:42,122.46,-0.11,0.35
7:27:43,122.44,-0.12,0.47
7:27:44,122.40,-0.16,0.52
7:27:45,122.35,-0.14,0.53
7:27:46,122.31,-0.15,0.48
7:27:47,122.27,-0.14,0.40
7:27:48,122.25,-0.09,0.27
7:27:49,122.24,-0.02,0.14
7:27:50,122.22,0.10,-0.01
7:27:51,122.21,0.22,-0.12
7:27:52,122.20,0.29,-0.19
7:27:53,122.21,0.34,-0.18
7:27:54,122.26,0.34,-0.13
7:27:55,122.30,0.29,-0.05
7:27:56,122.32,0.19,0.03
7:27:57,122.32,0.10,0.12
7:27:58,122.31,-0.02,0.21
7:27:59,122.31,-0.10,0.26
7:28:00,122.30,-0.17,0.29
7:28:01,122.29,-0.21,0.29
7:28:02,122.26,-0.21,0.30
7:28:03,122.17,-0.19,0.25
7:28:04,122.07,-0.17,0.20
7:28:05,121.98,-0.11,0.24
7:28:06,121.91,-0.12,0.26
7:28:07,121.91,-0.19,0.25
7:28:08,121.97,-0.25,0.15
7:28:09,122.08,-0.24,0.03
7:28:10,122.17,-0.13,-0.12
7:28:11,122.23,0.07,-0.23
7:28:12,122.25,0.31,-0.20
7:28:13,122.23,0.58,-0.25
7:28:14,122.18,0.73,-0.05
7:28:15,122.12,0.73,0.22
7:28:16,122.05,0.59,0.47
7:28:17,122.01,0.32,0.61
7:28:18,121.97,0.05,0.76
7:28:19,121.96,-0.32,0.64
7:28:20,122.00,-0.58,0.40
7:28:21,122.05,-0.74,0.10
7:28:22,122.11,-0.76,-0.16
7:28:23,122.14,-0.60,-0.42
7:28:24,122.15,-0.37,-0.57
7:28:25,122.15,-0.21,-0.71
7:28:26,122.06,0.20,-0.36
7:28:27,121.99,0.38,-0.12
7:28:28,121.90,0.56,0.22
7:28:29,121.82,0.56,0.56
7:28:30,121.76,0.47,0.80
7:28:31,121.80,0.26,0.70
7:28:32,121.84,0.06,0.61
7:28:33,121.88,-0.14,0.51
7:28:34,121.99,-0.22,0.17
7:28:35,122.09,-0.22,-0.20
7:28:36,122.16,-0.11,-0.55
7:28:37,122.17,0.04,-0.73
7:28:38,122.14,0.20,-0.68
7:28:39,122.05,0.27,-0.40
7:28:40,121.97,0.26,-0.06
7:28:41,121.91,0.16,0.26
7:28:42,121.87,-0.02,0.69
7:28:43,121.85,-0.24,0.88
7:28:44,121.84,-0.37,0.88
7:28:45,121.86,-0.47,0.73
7:28:46,121.87,-0.43,0.50
7:28:47,121.91,-0.31,0.15
7:28:48,121.95,-0.14,-0.14
7:28:49,121.93,0.11,-0.38
7:28:50,121.94,0.27,-0.50
7:28:51,121.94,0.42,-0.46
7:28:52,121.94,0.50,-0.33
7:28:53,121.93,0.50,-0.10
7:28:54,121.91,0.44,0.14
7:28:55,121.88,0.31,0.41
7:28:56,121.85,0.18,0.65
7:28:57,121.86,-0.03,0.70
7:28:58,121.90,-0.20,0.67
7:28:59,121.97,-0.36,0.51
7:29:00,122.06,-0.43,0.25
7:29:01,122.11,-0.38,-0.10
7:29:02,122.11,-0.25,-0.32
7:29:03,122.02,-0.10,-0.31
7:29:04,121.94,0.05,-0.30
7:29:05,121.85,0.20,-0.29
7:29:06,121.77,0.22,-0.06
7:29:07,121.70,0.13,0.18
7:29:08,121.70,-0.04,0.44
7:29:09,121.77,-0.17,0.56
7:29:10,121.90,-0.23,0.55
7:29:11,122.03,-0.21,0.47
7:29:12,122.14,-0.05,0.38
7:29:13,122.18,0.20,0.14
7:29:14,122.11,0.33,0.06
7:29:15,122.05,0.47,-0.02
7:29:16,121.98,0.61,-0.10
7:29:17,121.89,0.48,-0.05
7:29:18,121.89,0.22,0.01
7:29:19,121.88,-0.05,0.06
7:29:20,121.88,-0.31,0.12
7:29:21,121.97,-0.51,0.19
7:29:22,122.06,-0.64,0.21
7:29:23,122.16,-0.61,0.24
7:29:24,122.24,-0.45,0.22
7:29:25,122.28,-0.25,0.19
7:29:26,122.27,-0.01,0.15
7:29:27,122.25,0.24,0.11
7:29:28,122.18,0.40,0.09
7:29:29,122.09,0.50,-0.03
7:29:30,122.04,0.49,-0.01
7:29:31,122.03,0.39,0.03
7:29:32,122.06,0.24,0.12
7:29:33,122.12,0.08,0.20
7:29:34,122.20,-0.03,0.24
7:29:35,122.29,-0.13,0.27
7:29:36,122.38,-0.20,0.26
7:29:37,122.46,-0.20,0.25
7:29:38,122.48,-0.16,0.20
7:29:39,122.46,-0.11,0.21
7:29:40,122.38,0.05,0.15
7:29:41,122.29,0.07,0.17
7:29:42,122.24,0.06,0.13
7:29:43,122.23,0.01,0.11
7:29:44,122.27,-0.10,0.09
7:29:45,122.36,-0.18,0.08
7:29:46,122.46,-0.21,0.01
7:29:47,122.56,-0.16,0.02
7:29:48,122.61,-0.02,0.04
7:29:49,122.61,0.17,0.08
7:29:50,122.57,0.31,0.16
7:29:51,122.54,0.41,0.25
7:29:52,122.54,0.37,0.29
7:29:53,122.55,0.25,0.24
7:29:54,122.59,0.10,0.17
7:29:55,122.65,-0.04,0.04
7:29:56,122.72,-0.12,-0.01
7:29:57,122.80,-0.16,0.01
7:29:58,122.86,-0.14,0.04
7:29:59,122.89,-0.11,0.15
7:30:00,122.90,-0.06,0.27
7:30:01,122.89,-0.03,0.37
7:30:02,122.86,-0.01,0.40
7:30:03,122.82,-0.03,0.37
7:30:04,122.77,-0.02,0.31
7:30:05,122.75,-0.02,0.20
7:30:06,122.74,0.00,0.03
7:30:07,122.79,0.02,-0.10
7:30:08,122.88,0.02,-0.19
7:30:09,122.99,0.04,-0.24
7:30:10,123.10,0.04,-0.18
7:30:11,123.18,0.10,-0.09
7:30:12,123.22,0.14,0.07
7:30:13,123.25,0.16,0.24
7:30:14,123.26,0.15,0.38
7:30:15,123.25,0.09,0.44
7:30:16,123.26,0.03,0.45
7:30:17,123.25,-0.04,0.36
7:30:18,123.24,-0.07,0.28
7:30:19,123.23,-0.09,0.18
7:30:20,123.22,-0.06,0.11
7:30:21,123.24,-0.03,0.05
7:30:22,123.27,-0.01,0.03
7:30:23,123.30,0.01,0.08
7:30:24,123.33,0.02,0.07
7:30:25,123.36,0.03,0.12
7:30:26,123.40,0.03,0.17
7:30:27,123.44,0.02,0.21
7:30:28,123.48,0.04,0.20
7:30:29,123.49,0.08,0.17
7:30:30,123.49,0.11,0.10
7:30:31,123.48,0.12,0.01
7:30:32,123.50,0.12,-0.03
7:30:33,123.54,0.09,-0.06
7:30:34,123.58,0.03,-0.04
7:30:35,123.63,-0.01,0.04
7:30:36,123.67,-0.04,0.12
7:30:37,123.69,-0.02,0.22
7:30:38,123.68,0.02,0.33
7:30:39,123.63,0.06,0.43
7:30:40,123.60,0.09,0.50
7:30:41,123.59,0.06,0.49
7:30:42,123.62,-0.03,0.40
7:30:43,123.69,-0.11,0.20
7:30:44,123.77,-0.18,-0.09
7:30:45,123.86,-0.18,-0.32
7:30:46,123.92,-0.10,-0.43
7:30:47,123.95,0.05,-0.44
7:30:48,123.95,0.19,-0.27
7:30:49,123.94,0.28,0.01
7:30:50,123.91,0.32,0.34
7:30:51,123.86,0.31,0.66
7:30:52,123.85,0.22,0.84
7:30:53,123.86,0.11,0.80
7:30:54,123.90,-0.03,0.66
7:30:55,123.97,-0.14,0.36
7:30:56,124.03,-0.21,0.04
7:30:57,124.07,-0.23,-0.24
7:30:58,124.10,-0.18,-0.42
7:30:59,124.12,-0.10,-0.45
7:31:00,124.12,-0.01,-0.36
7:31:01,124.13,0.06,-0.20
7:31:02,124.14,0.07,0.03
7:31:03,124.19,0.06,0.27
7:31:04,124.26,0.04,0.44
7:31:05,124.30,0.06,0.57
7:31:06,124.30,0.12,0.61
7:31:07,124.26,0.18,0.61
7:31:08,124.24,0.19,0.53
7:31:09,124.24,0.15,0.36
7:31:10,124.28,0.05,0.13
7:31:11,124.35,-0.10,-0.09
7:31:12,124.41,-0.17,-0.34
7:31:13,124.45,-0.19,-0.46
7:31:14,124.47,-0.13,-0.51
7:31:15,124.47,-0.02,-0.42
7:31:16,124.46,0.09,-0.12
7:31:17,124.47,0.17,0.25
7:31:18,124.49,0.19,0.59
7:31:19,124.52,0.12,0.76
7:31:20,124.55,0.05,0.85
7:31:21,124.58,-0.02,0.76
7:31:22,124.60,-0.08,0.52
7:31:23,124.60,-0.09,0.26
7:31:24,124.54,-0.10,-0.01
7:31:25,124.55,-0.05,-0.24
7:31:26,124.56,-0.03,-0.42
7:31:27,124.62,-0.02,-0.43
7:31:28,124.71,-0.03,-0.38
7:31:29,124.81,0.01,-0.27
7:31:30,124.90,0.07,-0.02
7:31:31,124.94,0.16,0.23
7:31:32,124.94,0.29,0.47
7:31:33,124.89,0.37,0.68
7:31:34,124.83,0.32,0.79
7:31:35,124.75,0.17,0.75
7:31:36,124.73,-0.01,0.52
7:31:37,124.72,-0.20,0.29
7:31:38,124.70,-0.38,0.06
7:31:39,124.77,-0.43,-0.21
7:31:40,124.86,-0.37,-0.39
7:31:41,124.95,-0.19,-0.54
7:31:42,125.01,0.04,-0.38
7:31:43,125.04,0.24,-0.23
7:31:44,125.08,0.36,-0.04
7:31:45,125.11,0.40,0.21
7:31:46,125.17,0.30,0.40
7:31:47,125.22,0.16,0.50
7:31:48,125.28,-0.02,0.55
7:31:49,125.31,-0.16,0.48
7:31:50,125.32,-0.16,0.31
7:31:51,125.28,-0.09,0.19
7:31:52,125.25,-0.02,0.06
7:31:53,125.14,0.10,0.01
7:31:54,125.09,0.15,-0.01
7:31:55,125.06,0.15,0.01
7:31:56,125.05,0.11,0.08
7:31:57,125.10,0.01,0.11
7:31:58,125.17,-0.08,0.16
7:31:59,125.27,-0.19,0.19
7:32:00,125.37,-0.24,0.17
7:32:01,125.47,-0.23,0.12
7:32:02,125.55,-0.15,0.04
7:32:03,125.61,-0.03,-0.00
7:32:04,125.61,0.13,-0.07
7:32:05,125.58,0.32,-0.02
7:32:06,125.52,0.44,0.03
7:32:07,125.44,0.45,0.14
7:32:08,125.41,0.40,0.22
7:32:09,125.41,0.24,0.29
7:32:10,125.45,0.02,0.31
7:32:11,125.51,-0.18,0.30
7:32:12,125.58,-0.32,0.27
7:32:13,125.62,-0.36,0.17
7:32:14,125.64,-0.32,0.07
7:32:15,125.62,-0.22,0.01
7:32:16,125.60,-0.09,-0.01
7:32:17,125.56,0.04,0.01
7:32:18,125.52,0.13,0.04
7:32:19,125.51,0.19,0.08
7:32:20,125.53,0.17,0.09
7:32:21,125.58,0.15,0.13
7:32:22,125.66,0.13,0.13
7:32:23,125.74,0.08,0.16
7:32:24,125.83,0.04,0.18
7:32:25,125.90,-0.01,0.16
7:32:26,125.95,-0.04,0.15
7:32:27,126.00,-0.07,0.08
7:32:28,126.03,-0.09,0.05
7:32:29,126.05,-0.08,-0.00
7:32:30,126.04,-0.05,-0.03
7:32:31,126.01,0.03,0.01
7:32:32,125.95,0.12,0.08
7:32:33,125.89,0.18,0.24
7:32:34,125.83,0.24,0.42
7:32:35,125.78,0.22,0.60
7:32:36,125.75,0.13,0.68
7:32:37,125.76,-0.02,0.67
7:32:38,125.81,-0.18,0.55
7:32:39,125.90,-0.31,0.25
7:32:40,126.00,-0.35,-0.03
7:32:41,126.08,-0.31,-0.35
7:32:42,126.12,-0.12,-0.62
7:32:43,126.14,0.08,-0.74
7:32:44,126.18,0.24,-0.64
7:32:45,126.20,0.34,-0.33
7:32:46,126.25,0.38,0.05
7:32:47,126.28,0.34,0.47
7:32:48,126.25,0.27,0.77
7:32:49,126.23,0.15,0.96
7:32:50,126.21,0.04,0.93
7:32:51,126.17,-0.07,0.80
7:32:52,126.13,-0.13,0.57
7:32:53,126.10,-0.25,0.32
7:32:54,126.03,-0.26,-0.00
7:32:55,126.00,-0.27,-0.23
7:32:56,125.98,-0.22,-0.40
7:32:57,125.99,-0.18,-0.48
7:32:58,126.04,-0.10,-0.45
7:32:59,126.09,-0.03,-0.34
7:33:00,126.15,0.09,-0.11
7:33:01,126.22,0.21,0.12
7:33:02,126.29,0.30,0.41
7:33:03,126.38,0.35,0.65
7:33:04,126.41,0.35,0.75
7:33:05,126.42,0.30,0.74
7:33:06,126.38,0.22,0.60
7:33:07,126.32,0.07,0.34
7:33:08,126.29,-0.03,0.09
7:33:09,126.26,-0.18,-0.28
7:33:10,126.25,-0.31,-0.45
7:33:11,126.27,-0.37,-0.52
7:33:12,126.29,-0.35,-0.46
7:33:13,126.29,-0.26,-0.29
7:33:14,126.31,-0.12,-0.01
7:33:15,126.31,-0.01,0.26
7:33:16,126.34,0.08,0.53
7:33:17,126.36,0.15,0.70
7:33:18,126.36,0.16,0.77
7:33:19,126.32,0.21,0.63
7:33:20,126.26,0.22,0.46
7:33:21,126.24,0.21,0.32
7:33:22,126.16,0.21,0.17
7:33:23,126.13,0.17,0.00
7:33:24,126.12,0.10,-0.12
7:33:25,126.15,0.00,-0.23
7:33:26,126.23,-0.13,-0.32
7:33:27,126.34,-0.21,-0.35
7:33:28,126.47,-0.25,-0.37
7:33:29,126.56,-0.24,-0.33
7:33:30,126.63,-0.17,-0.24
7:33:31,126.63,-0.03,-0.01
7:33:32,126.56,0.09,0.21
7:33:33,126.44,0.23,0.56
7:33:34,126.30,0.29,0.80
7:33:35,126.20,0.26,0.98
7:33:36,126.14,0.14,0.99
7:33:37,126.15,-0.01,0.82
7:33:38,126.20,-0.14,0.53
7:33:39,126.28,-0.20,0.09
7:33:40,126.35,-0.15,-0.34
7:33:41,126.40,-0.04,-0.64
7:33:42,126.38,0.19,-0.80
7:33:43,126.34,0.33,-0.70
7:33:44,126.28,0.39,-0.49
7:33:45,126.23,0.31,-0.24
7:33:46,126.33,0.12,0.02
7:33:47,126.43,-0.06,0.28
7:33:48,126.53,-0.24,0.55
7:33:49,126.63,-0.43,0.81
7:33:50,126.68,-0.37,0.61
7:33:51,126.57,-0.25,0.46
7:33:52,126.45,-0.13,0.32
7:33:53,126.34,-0.00,0.18
7:33:54,126.23,0.12,0.04
7:33:55,126.12,0.24,-0.10
7:33:56,126.16,0.10,-0.03
7:33:57,126.20,-0.05,0.05
7:33:58,126.23,-0.20,0.13
7:33:59,126.27,-0.34,0.21
7:34:00,126.39,-0.26,0.15
7:34:01,126.43,-0.04,0.12
7:34:02,126.47,0.17,0.10
7:34:03,126.51,0.39,0.07
7:34:04,126.46,0.53,0.17
7:34:05,126.39,0.53,0.24
7:34:06,126.33,0.41,0.26
7:34:07,126.29,0.22,0.25
7:34:08,126.28,-0.03,0.13
7:34:09,126.30,-0.25,0.11
7:34:10,126.36,-0.41,0.01
7:34:11,126.41,-0.47,-0.04
7:34:12,126.44,-0.41,-0.04
7:34:13,126.48,-0.30,-0.01
7:34:14,126.51,-0.15,0.04
7:34:15,126.55,-0.03,0.09
7:34:16,126.59,0.06,0.13
7:34:17,126.60,0.13,0.15
7:34:18,126.58,0.25,0.14
7:34:19,126.53,0.33,0.15
7:34:20,126.44,0.42,0.19
7:34:21,126.34,0.43,0.28
7:34:22,126.27,0.36,0.37
7:34:23,126.34,0.19,0.32
7:34:24,126.40,0.02,0.28
7:34:25,126.46,-0.15,0.23
7:34:26,126.53,-0.32,0.18
7:34:27,126.62,-0.37,-0.05
7:34:28,126.65,-0.33,-0.34
7:34:29,126.67,-0.21,-0.54
7:34:30,126.69,-0.08,-0.60
7:34:31,126.66,0.03,-0.60
7:34:32,126.65,0.10,-0.41
7:34:33,126.64,0.12,-0.10
7:34:34,126.63,0.12,0.31
7:34:35,126.62,0.11,0.65
7:34:36,126.61,0.10,0.97
7:34:37,126.59,0.09,1.13
7:34:38,126.57,0.07,1.10
7:34:39,126.55,0.02,0.88
7:34:40,126.57,-0.03,0.48
7:34:41,126.58,-0.06,0.03
7:34:42,126.60,-0.05,-0.43
7:34:43,126.60,0.00,-0.73
7:34:44,126.62,0.10,-0.94
7:34:45,126.62,0.19,-0.92
7:34:46,126.62,0.23,-0.68
7:34:47,126.62,0.25,-0.32
7:34:48,126.65,0.18,0.13
7:34:49,126.67,0.06,0.43
7:34:50,126.70,-0.06,0.73
7:34:51,126.73,-0.19,1.03
7:34:52,126.78,-0.29,0.97
7:34:53,126.83,-0.36,0.74
7:34:54,126.88,-0.35,0.35
7:34:55,126.91,-0.29,-0.09
7:34:56,126.83,-0.08,-0.25
7:34:57,126.75,0.13,-0.42
7:34:58,126.66,0.35,-0.59
7:34:59,126.62,0.44,-0.43
7:35:00,126.58,0.40,-0.13
7:35:01,126.64,0.28,0.08
7:35:02,126.69,0.16,0.30
7:35:03,126.74,0.04,0.51
7:35:04,126.79,-0.07,0.73
7:35:05,126.85,-0.15,0.66
7:35:06,126.87,-0.17,0.37
7:35:07,126.84,-0.14,0.08
7:35:08,126.82,-0.07,-0.19
7:35:09,126.77,-0.02,-0.38
7:35:10,126.74,-0.01,-0.50
7:35:11,126.73,-0.00,-0.45
7:35:12,126.74,-0.04,-0.34
7:35:13,126.78,-0.06,-0.21
7:35:14,126.89,-0.08,0.01
7:35:15,126.94,-0.05,0.19
7:35:16,127.00,-0.02,0.36
7:35:17,127.03,0.04,0.49
7:35:18,127.03,0.07,0.57
7:35:19,127.01,0.11,0.63
7:35:20,126.97,0.13,0.58
7:35:21,126.94,0.14,0.53
7:35:22,126.90,0.13,0.40
7:35:23,126.88,0.16,0.24
7:35:24,126.86,0.15,0.01
7:35:25,126.86,0.15,-0.18
7:35:26,126.87,0.13,-0.33
7:35:27,126.87,0.07,-0.38
7:35:28,126.87,-0.01,-0.36
7:35:29,126.88,-0.08,-0.26
7:35:30,126.89,-0.13,-0.13
7:35:31,126.89,-0.20,0.01
7:35:32,126.94,-0.22,0.17
7:35:33,126.99,-0.21,0.31
7:35:34,127.07,-0.13,0.38
7:35:35,127.14,-0.01,0.42
7:35:36,127.17,0.13,0.43
7:35:37,127.14,0.27,0.39
7:35:38,127.05,0.32,0.25
7:35:39,126.95,0.37,0.11
7:35:40,126.87,0.35,0.18
7:35:41,126.86,0.18,0.14
7:35:42,126.90,0.01,0.11
7:35:43,126.94,-0.16,0.09
7:35:44,126.98,-0.33,0.06
7:35:45,127.03,-0.31,0.07
7:35:46,127.07,-0.21,0.01
7:35:47,127.10,-0.07,-0.02
7:35:48,127.12,0.08,-0.08
7:35:49,127.13,0.16,-0.07
7:35:50,127.11,0.21,-0.06
7:35:51,127.08,0.23,-0.01
7:35:52,127.05,0.20,0.09
7:35:53,127.01,0.17,0.14
7:35:54,127.00,0.09,0.21
7:35:55,127.01,0.02,0.23
7:35:56,127.03,-0.04,0.29
7:35:57,127.09,-0.11,0.31
7:35:58,127.18,-0.17,0.30
7:35:59,127.28,-0.21,0.25
7:36:00,127.35,-0.17,0.11
7:36:01,127.39,-0.12,-0.01
7:36:02,127.40,-0.04,-0.11
7:36:03,127.33,0.10,-0.11
7:36:04,127.25,0.24,-0.11
7:36:05,127.15,0.33,0.03
7:36:06,127.04,0.36,0.25
7:36:07,126.95,0.32,0.38
7:36:08,126.91,0.20,0.63
7:36:09,126.94,0.04,0.53
7:36:10,126.98,-0.12,0.43
7:36:11,127.08,-0.27,0.20
7:36:12,127.23,-0.36,-0.00
7:36:13,127.37,-0.35,-0.35
7:36:14,127.49,-0.29,-0.62
7:36:15,127.56,-0.16,-0.68
7:36:16,127.59,0.02,-0.63
7:36:17,127.55,0.25,-0.37
7:36:18,127.47,0.40,0.02
7:36:19,127.35,0.46,0.50
7:36:20,127.27,0.41,0.91
7:36:21,127.25,0.23,1.15
7:36:22,127.31,0.06,1.08
7:36:23,127.38,-0.11,1.00
7:36:24,127.48,-0.23,0.70
7:36:25,127.57,-0.23,0.17
7:36:26,127.64,-0.19,-0.41
7:36:27,127.63,-0.08,-0.75
7:36:28,127.63,0.04,-1.09
7:36:29,127.58,0.19,-1.04
7:36:30,127.52,0.23,-0.74
7:36:31,127.54,0.12,-0.37
7:36:32,127.56,0.02,-0.00
7:36:33,127.58,-0.08,0.36
7:36:34,127.60,-0.18,0.73
7:36:35,127.62,-0.28,1.09
7:36:36,127.77,-0.28,0.95
7:36:37,127.91,-0.24,0.65
7:36:38,128.02,-0.11,0.35
7:36:39,128.08,0.06,-0.05
7:36:40,128.03,0.22,-0.33
7:36:41,127.98,0.38,-0.61
7:36:42,127.91,0.40,-0.65
7:36:43,127.84,0.34,-0.54
7:36:44,127.82,0.22,-0.29
7:36:45,127.86,0.13,-0.05
7:36:46,127.91,0.04,0.18
7:36:47,127.96,-0.05,0.42
7:36:48,128.01,-0.14,0.65
7:36:49,128.06,-0.22,0.88
7:36:50,128.10,-0.13,0.63
7:36:51,128.13,-0.02,0.34
7:36:52,128.16,0.06,0.05
7:36:53,128.15,0.16,-0.32
7:36:54,128.13,0.20,-0.53
7:36:55,128.12,0.19,-0.64
7:36:56,128.12,0.16,-0.60
7:36:57,128.15,0.10,-0.42
7:36:58,128.17,0.05,-0.13
7:36:59,128.25,-0.05,0.19
7:37:00,128.33,-0.08,0.45
7:37:01,128.37,-0.15,0.72
7:37:02,128.44,-0.15,0.83
7:37:03,128.48,-0.16,0.79
7:37:04,128.52,-0.13,0.64
7:37:05,128.53,-0.03,0.37
7:37:06,128.47,0.08,0.12
7:37:07,128.42,0.19,-0.13
7:37:08,128.36,0.30,-0.38
7:37:09,128.30,0.37,-0.40
7:37:10,128.28,0.34,-0.32
7:37:11,128.30,0.25,-0.12
7:37:12,128.41,0.10,-0.01
7:37:13,128.52,-0.05,0.11
7:37:14,128.62,-0.20,0.22
7:37:15,128.73,-0.35,0.34
7:37:16,128.83,-0.37,0.32
7:37:17,128.88,-0.33,0.24
7:37:18,128.87,-0.21,0.11
7:37:19,128.81,-0.03,0.05
7:37:20,128.76,0.10,0.06
7:37:21,128.71,0.18,0.08
7:37:22,128.70,0.26,0.11
7:37:23,128.70,0.28,0.16
7:37:24,128.70,0.27,0.19
7:37:25,128.72,0.27,0.23
7:37:26,128.75,0.23,0.26
7:37:27,128.79,0.20,0.26
7:37:28,128.81,0.17,0.23
7:37:29,128.80,0.09,0.23
7:37:30,128.81,-0.01,0.16
7:37:31,128.83,-0.14,0.09
7:37:32,128.88,-0.25,-0.01
7:37:33,128.93,-0.33,-0.10
7:37:34,128.96,-0.35,-0.17
7:37:35,128.97,-0.28,-0.18
7:37:36,128.97,-0.15,-0.11
7:37:37,128.96,-0.00,0.01
7:37:38,128.95,0.14,0.14
7:37:39,129.00,0.23,0.33
7:37:40,129.04,0.24,0.46
7:37:41,129.08,0.17,0.53
7:37:42,129.09,0.11,0.55
7:37:43,129.06,0.09,0.49
7:37:44,129.02,0.08,0.34
7:37:45,128.98,0.08,0.17
7:37:46,128.94,0.06,-0.03
7:37:47,128.92,0.02,-0.20
7:37:48,128.91,0.01,-0.27
7:37:49,128.93,-0.01,-0.28
7:37:50,128.96,0.00,-0.23
7:37:51,128.99,0.01,-0.13
7:37:52,129.01,0.06,0.05
7:37:53,129.02,0.10,0.23
7:37:54,129.03,0.10,0.42
7:37:55,129.05,0.05,0.54
7:37:56,129.06,-0.01,0.56
7:37:57,129.08,-0.08,0.45
7:37:58,129.09,-0.15,0.25
7:37:59,129.12,-0.15,0.04
7:38:00,129.12,-0.17,-0.20
7:38:01,129.10,-0.13,-0.36
7:38:02,129.07,-0.08,-0.46
7:38:03,129.03,0.01,-0.38
7:38:04,128.99,0.06,-0.16
7:38:05,128.98,0.09,0.12
7:38:06,129.00,0.09,0.43
7:38:07,129.02,0.12,0.67
7:38:08,129.00,0.17,0.81
7:38:09,128.93,0.26,0.75
7:38:10,128.85,0.27,0.53
7:38:11,128.77,0.28,0.30
7:38:12,128.74,0.21,-0.02
7:38:13,128.77,0.08,-0.28
7:38:14,128.83,-0.07,-0.41
7:38:15,128.92,-0.20,-0.47
7:38:16,129.00,-0.28,-0.46
7:38:17,129.09,-0.31,-0.34
7:38:18,129.11,-0.29,-0.16
7:38:19,129.10,-0.20,0.08
7:38:20,129.02,-0.11,0.30
7:38:21,128.92,-0.02,0.48
7:38:22,128.83,0.03,0.65
7:38:23,128.76,0.06,0.70
7:38:24,128.72,0.09,0.65
7:38:25,128.71,0.15,0.48
7:38:26,128.69,0.21,0.25
7:38:27,128.67,0.34,-0.06
7:38:28,128.67,0.43,-0.25
7:38:29,128.70,0.44,-0.31
7:38:30,128.72,0.37,-0.34
7:38:31,128.73,0.26,-0.23
7:38:32,128.74,0.09,-0.06
7:38:33,128.74,-0.08,0.15
