C9-0,306703.718,6692046.786,50.096,,24/11/2024 16:27:44.000
C9-1,306703.724,6692046.791,50.077,,24/11/2024 16:27:45.000
C9-2,306703.716,6692046.790,50.098,,24/11/2024 16:27:46.000
C9-3,306703.723,6692046.788,50.097,,24/11/2024 16:27:47.000
C9-4,306703.719,6692046.782,50.082,,24/11/2024 16:27:48.000
C9-5,306703.724,6692046.786,50.101,,24/11/2024 16:27:49.000
C9-6,306703.725,6692046.788,50.097,,24/11/2024 16:27:50.000
C9-7,306703.723,6692046.788,50.090,,24/11/2024 16:27:51.000
C9-8,306703.721,6692046.784,50.096,,24/11/2024 16:27:52.000
C9-9,306703.723,6692046.787,50.091,,24/11/2024 16:27:53.000
C9-10,306703.724,6692046.788,50.092,,24/11/2024 16:27:54.000
C9-11,306703.722,6692046.787,50.096,,24/11/2024 16:27:55.000
C9-12,306703.722,6692046.786,50.099,,24/11/2024 16:27:56.000
C9-13,306703.718,6692046.789,50.095,,24/11/2024 16:27:57.000
C9-14,306703.718,6692046.785,50.092,,24/11/2024 16:27:58.000
C9-15,306703.715,6692046.791,50.091,,24/11/2024 16:27:59.000
C9-16,306703.720,6692046.791,50.100,,24/11/2024 16:28:00.000
C9-17,306703.718,6692046.788,50.091,,24/11/2024 16:28:01.000
C9-18,306703.716,6692046.795,50.100,,24/11/2024 16:28:02.000
C9-19,306703.716,6692046.787,50.100,,24/11/2024 16:28:03.000
C9-20,306703.719,6692046.788,50.093,,24/11/2024 16:28:04.000
C9-21,306703.713,6692046.793,50.096,,24/11/2024 16:28:05.000
C9-22,306703.715,6692046.784,50.093,,24/11/2024 16:28:06.000
C9-23,306703.719,6692046.788,50.093,,24/11/2024 16:28:07.000
C9-24,306703.717,6692046.792,50.095,,24/11/2024 16:28:08.000
C9-25,306703.719,6692046.787,50.087,,24/11/2024 16:28:09.000
C9-26,306703.724,6692046.791,50.091,,24/11/2024 16:28:10.000
C9-27,306703.724,6692046.788,50.087,,24/11/2024 16:28:11.000
C9-28,306703.719,6692046.788,50.083,,24/11/2024 16:28:12.000
C9-29,306703.717,6692046.790,50.088,,24/11/2024 16:28:13.000
C9-30,306703.715,6692046.789,50.091,,24/11/2024 16:28:14.000
C9-31,306703.719,6692046.789,50.088,,24/11/2024 16:28:15.000
C9-32,306703.719,6692046.786,50.083,,24/11/2024 16:28:16.000
C9-33,306703.721,6692046.786,50.087,,24/11/2024 16:28:17.000
C9-34,306703.717,6692046.788,50.093,,24/11/2024 16:28:18.000
C9-35,306703.719,6692046.790,50.088,,24/11/2024 16:28:19.000
C9-36,306703.721,6692046.790,50.083,,24/11/2024 16:28:20.000
C9-37,306703.717,6692046.788,50.091,,24/11/2024 16:28:21.000
C9-38,306703.719,6692046.791,50.093,,24/11/2024 16:28:22.000
C9-39,306703.718,6692046.790,50.087,,24/11/2024 16:28:23.000
C9-40,306703.721,6692046.788,50.091,,24/11/2024 16:28:24.000
C9-41,306703.719,6692046.789,50.094,,24/11/2024 16:28:25.000
C9-42,306703.716,6692046.791,50.092,,24/11/2024 16:28:26.000
C9-43,306703.718,6692046.791,50.084,,24/11/2024 16:28:27.000
C9-44,306703.720,6692046.790,50.094,,24/11/2024 16:28:28.000
C9-45,306703.719,6692046.788,50.086,,24/11/2024 16:28:29.000
C9-46,306703.722,6692046.787,50.089,,24/11/2024 16:28:30.000
C9-47,306703.723,6692046.788,50.089,,24/11/2024 16:28:31.000
C9-48,306703.722,6692046.788,50.083,,24/11/2024 16:28:32.000
C9-49,306703.720,6692046.788,50.085,,24/11/2024 16:28:33.000
C9-50,306703.721,6692046.791,50.084,,24/11/2024 16:28:34.000
C9-51,306703.722,6692046.787,50.085,,24/11/2024 16:28:35.000
C9-52,306703.723,6692046.787,50.083,,24/11/2024 16:28:36.000
C9-53,306703.722,6692046.792,50.087,,24/11/2024 16:28:37.000
C9-54,306703.725,6692046.788,50.086,,24/11/2024 16:28:38.000
C9-55,306703.723,6692046.786,50.081,,24/11/2024 16:28:39.000
C9-56,306703.722,6692046.784,50.073,,24/11/2024 16:28:40.000
C9-57,306703.720,6692046.788,50.075,,24/11/2024 16:28:41.000
C9-58,306703.719,6692046.790,50.093,,24/11/2024 16:28:42.000
C9-59,306703.719,6692046.788,50.085,,24/11/2024 16:28:43.000
C9-60,306703.719,6692046.785,50.087,,24/11/2024 16:28:44.000
C9-61,306703.719,6692046.784,50.076,,24/11/2024 16:28:45.000
C9-62,306703.720,6692046.791,50.080,,24/11/2024 16:28:46.000
C9-63,306703.720,6692046.789,50.089,,24/11/2024 16:28:47.000
C9-64,306703.718,6692046.789,50.079,,24/11/2024 16:28:48.000
C9-65,306703.721,6692046.789,50.076,,24/11/2024 16:28:49.000
C9-66,306703.719,6692046.792,50.070,,24/11/2024 16:28:50.000
C9-67,306703.724,6692046.791,50.080,,24/11/2024 16:28:51.000
C9-68,306703.723,6692046.791,50.075,,24/11/2024 16:28:52.000
C9-69,306703.722,6692046.788,50.074,,24/11/2024 16:28:53.000
C9-70,306703.721,6692046.787,50.073,,24/11/2024 16:28:54.000
C9-71,306703.721,6692046.789,50.079,,24/11/2024 16:28:55.000
C9-72,306703.723,6692046.793,50.069,,24/11/2024 16:28:56.000
C9-73,306703.719,6692046.793,50.077,,24/11/2024 16:28:57.000
C9-74,306703.722,6692046.789,50.079,,24/11/2024 16:28:58.000
C9-75,306703.722,6692046.791,50.076,,24/11/2024 16:28:59.000
C9-76,306703.723,6692046.791,50.072,,24/11/2024 16:29:00.000
C9-77,306703.722,6692046.793,50.075,,24/11/2024 16:29:01.000
C9-78,306703.726,6692046.791,50.071,,24/11/2024 16:29:02.000
C9-79,306703.722,6692046.791,50.072,,24/11/2024 16:29:03.000
C9-80,306703.718,6692046.788,50.068,,24/11/2024 16:29:04.000
C9-81,306703.721,6692046.792,50.077,,24/11/2024 16:29:05.000
C9-82,306703.717,6692046.792,50.073,,24/11/2024 16:29:06.000
C9-83,306703.720,6692046.789,50.073,,24/11/2024 16:29:07.000
C9-84,306703.719,6692046.792,50.077,,24/11/2024 16:29:08.000
C9-85,306703.719,6692046.789,50.066,,24/11/2024 16:29:09.000
C9-86,306703.719,6692046.795,50.071,,24/11/2024 16:29:10.000
C9-87,306703.720,6692046.792,50.069,,24/11/2024 16:29:11.000
C9-88,306703.719,6692046.791,50.072,,24/11/2024 16:29:12.000
C9-89,306703.719,6692046.789,50.066,,24/11/2024 16:29:13.000
C9-90,306703.716,6692046.792,50.071,,24/11/2024 16:29:14.000
C9-91,306703.718,6692046.795,50.067,,24/11/2024 16:29:15.000
C9-92,306703.717,6692046.794,50.073,,24/11/2024 16:29:16.000
C9-93,306703.718,6692046.793,50.065,,24/11/2024 16:29:17.000
C9-94,306703.722,6692046.790,50.085,,24/11/2024 16:29:18.000
C9-95,306703.719,6692046.792,50.073,,24/11/2024 16:29:19.000
C9-96,306703.717,6692046.794,50.066,,24/11/2024 16:29:20.000
C9-97,306703.720,6692046.794,50.073,,24/11/2024 16:29:21.000
C9-98,306703.719,6692046.791,50.069,,24/11/2024 16:29:22.000
C9-99,306703.719,6692046.791,50.083,,24/11/2024 16:29:23.000
C9-100,306703.717,6692046.792,50.092,,24/11/2024 16:29:24.000
C9-101,306703.717,6692046.790,50.090,,24/11/2024 16:29:25.000
C9-102,306703.718,6692046.791,50.081,,24/11/2024 16:29:26.000
C9-103,306703.717,6692046.790,50.079,,24/11/2024 16:29:27.000
C9-104,306703.718,6692046.790,50.087,,24/11/2024 16:29:28.000
C9-105,306703.720,6692046.792,50.090,,24/11/2024 16:29:29.000
C9-106,306703.717,6692046.790,50.084,,24/11/2024 16:29:30.000
C9-107,306703.717,6692046.791,50.081,,24/11/2024 16:29:31.000
C9-108,306703.720,6692046.788,50.079,,24/11/2024 16:29:32.000
C9-109,306703.720,6692046.790,50.088,,24/11/2024 16:29:33.000
C9-110,306703.718,6692046.790,50.089,,24/11/2024 16:29:34.000
C9-111,306703.717,6692046.792,50.088,,24/11/2024 16:29:35.000
C9-112,306703.718,6692046.791,50.080,,24/11/2024 16:29:36.000
C9-113,306703.719,6692046.793,50.088,,24/11/2024 16:29:37.000
C9-114,306703.720,6692046.790,50.090,,24/11/2024 16:29:38.000
C9-115,306703.716,6692046.792,50.080,,24/11/2024 16:29:39.000
C9-116,306703.716,6692046.789,50.077,,24/11/2024 16:29:40.000
C9-117,306703.719,6692046.790,50.086,,24/11/2024 16:29:41.000
C9-118,306703.717,6692046.794,50.093,,24/11/2024 16:29:42.000
C9-119,306703.717,6692046.793,50.091,,24/11/2024 16:29:43.000
C9-120,306703.720,6692046.789,50.084,,24/11/2024 16:29:44.000
C9-121,306703.718,6692046.792,50.084,,24/11/2024 16:29:45.000
