C12-183,306721.272,6692040.237,50.046,,24/11/2024 16:28:45.000
C12-184,306721.273,6692040.242,50.045,,24/11/2024 16:28:46.000
C12-185,306721.268,6692040.240,50.052,,24/11/2024 16:28:47.000
C12-186,306721.270,6692040.239,50.050,,24/11/2024 16:28:48.000
C12-187,306721.271,6692040.239,50.037,,24/11/2024 16:28:49.000
C12-188,306721.272,6692040.243,50.041,,24/11/2024 16:28:50.000
C12-189,306721.274,6692040.242,50.045,,24/11/2024 16:28:51.000
C12-190,306721.274,6692040.243,50.047,,24/11/2024 16:28:52.000
C12-191,306721.276,6692040.242,50.040,,24/11/2024 16:28:53.000
C12-192,306721.275,6692040.242,50.049,,24/11/2024 16:28:54.000
C12-193,306721.273,6692040.240,50.048,,24/11/2024 16:28:55.000
C12-194,306721.275,6692040.243,50.042,,24/11/2024 16:28:56.000
C12-195,306721.273,6692040.243,50.038,,24/11/2024 16:28:57.000
C12-196,306721.274,6692040.242,50.045,,24/11/2024 16:28:58.000
C12-197,306721.274,6692040.243,50.045,,24/11/2024 16:28:59.000
C12-198,306721.278,6692040.242,50.048,,24/11/2024 16:29:00.000
C12-199,306721.277,6692040.242,50.048,,24/11/2024 16:29:01.000
C12-200,306721.276,6692040.244,50.038,,24/11/2024 16:29:02.000
C12-201,306721.276,6692040.240,50.043,,24/11/2024 16:29:03.000
C12-202,306721.272,6692040.237,50.036,,24/11/2024 16:29:04.000
C12-203,306721.277,6692040.240,50.044,,24/11/2024 16:29:05.000
C12-204,306721.270,6692040.241,50.036,,24/11/2024 16:29:06.000
C12-205,306721.273,6692040.238,50.038,,24/11/2024 16:29:07.000
C12-206,306721.272,6692040.242,50.042,,24/11/2024 16:29:08.000
C12-207,306721.271,6692040.239,50.033,,24/11/2024 16:29:09.000
C12-208,306721.274,6692040.241,50.034,,24/11/2024 16:29:10.000
C12-209,306721.273,6692040.239,50.037,,24/11/2024 16:29:11.000
C12-210,306721.272,6692040.237,50.038,,24/11/2024 16:29:12.000
C12-211,306721.272,6692040.239,50.036,,24/11/2024 16:29:13.000
C12-212,306721.270,6692040.236,50.036,,24/11/2024 16:29:14.000
C12-213,306721.272,6692040.238,50.037,,24/11/2024 16:29:15.000
C12-214,306721.271,6692040.240,50.035,,24/11/2024 16:29:16.000
C12-215,306721.272,6692040.240,50.031,,24/11/2024 16:29:17.000
C12-216,306721.274,6692040.239,50.044,,24/11/2024 16:29:18.000
C12-217,306721.269,6692040.238,50.036,,24/11/2024 16:29:19.000
C12-218,306721.273,6692040.241,50.035,,24/11/2024 16:29:20.000
C12-219,306721.275,6692040.243,50.043,,24/11/2024 16:29:21.000
C12-220,306721.275,6692040.238,50.035,,24/11/2024 16:29:22.000
C12-221,306721.273,6692040.240,50.041,,24/11/2024 16:29:23.000
C12-222,306721.271,6692040.237,50.044,,24/11/2024 16:29:24.000
C12-223,306721.273,6692040.237,50.046,,24/11/2024 16:29:25.000
C12-224,306721.274,6692040.240,50.041,,24/11/2024 16:29:26.000
C12-225,306721.272,6692040.238,50.043,,24/11/2024 16:29:27.000
C12-226,306721.273,6692040.239,50.044,,24/11/2024 16:29:28.000
C12-227,306721.275,6692040.240,50.048,,24/11/2024 16:29:29.000
C12-228,306721.271,6692040.240,50.048,,24/11/2024 16:29:30.000
C12-229,306721.272,6692040.241,50.043,,24/11/2024 16:29:31.000
C12-230,306721.275,6692040.235,50.042,,24/11/2024 16:29:32.000
C12-231,306721.270,6692040.237,50.053,,24/11/2024 16:29:33.000
C12-232,306721.271,6692040.240,50.049,,24/11/2024 16:29:34.000
C12-233,306721.271,6692040.239,50.048,,24/11/2024 16:29:35.000
C12-234,306721.271,6692040.241,50.054,,24/11/2024 16:29:36.000
C12-235,306721.270,6692040.239,50.056,,24/11/2024 16:29:37.000
C12-236,306721.271,6692040.240,50.053,,24/11/2024 16:29:38.000
C12-237,306721.271,6692040.237,50.049,,24/11/2024 16:29:39.000
C12-238,306721.270,6692040.240,50.046,,24/11/2024 16:29:40.000
C12-239,306721.270,6692040.238,50.048,,24/11/2024 16:29:41.000
C12-240,306721.271,6692040.240,50.065,,24/11/2024 16:29:42.000
C12-241,306721.269,6692040.239,50.059,,24/11/2024 16:29:43.000
C12-242,306721.271,6692040.240,50.056,,24/11/2024 16:29:44.000
C12-243,306721.272,6692040.239,50.053,,24/11/2024 16:29:45.000
C12-244,306721.269,6692040.240,50.059,,24/11/2024 16:29:46.000
C12-245,306721.271,6692040.243,50.068,,24/11/2024 16:29:47.000
C12-246,306721.270,6692040.241,50.064,,24/11/2024 16:29:48.000
C12-247,306721.273,6692040.239,50.057,,24/11/2024 16:29:49.000
C12-248,306721.270,6692040.241,50.061,,24/11/2024 16:29:50.000
C12-249,306721.274,6692040.244,50.063,,24/11/2024 16:29:51.000
C12-250,306721.274,6692040.239,50.062,,24/11/2024 16:29:52.000
C12-251,306721.273,6692040.245,50.062,,24/11/2024 16:29:53.000
C12-252,306721.274,6692040.245,50.061,,24/11/2024 16:29:54.000
C12-253,306721.273,6692040.242,50.061,,24/11/2024 16:29:55.000
C12-254,306721.274,6692040.242,50.065,,24/11/2024 16:29:56.000
C12-255,306721.273,6692040.243,50.071,,24/11/2024 16:29:57.000
C12-256,306721.274,6692040.244,50.059,,24/11/2024 16:29:58.000
C12-257,306721.270,6692040.239,50.065,,24/11/2024 16:29:59.000
C12-258,306721.274,6692040.244,50.071,,24/11/2024 16:30:00.000
C12-259,306721.271,6692040.246,50.063,,24/11/2024 16:30:01.000
