16:27:44,306703.718,6692046.786,50.096
16:27:45,306703.724,6692046.791,50.077
16:27:46,306703.716,6692046.79,50.098
16:27:47,306703.723,6692046.788,50.097
16:27:48,306703.719,6692046.782,50.082
16:27:49,306703.724,6692046.786,50.101
16:27:50,306703.725,6692046.788,50.097
16:27:51,306703.723,6692046.788,50.09
16:27:52,306703.721,6692046.784,50.096
16:27:53,306703.723,6692046.787,50.091
16:27:54,306703.724,6692046.788,50.092
16:27:55,306703.722,6692046.787,50.096
16:27:56,306703.722,6692046.786,50.099
16:27:57,306703.718,6692046.789,50.095
16:27:58,306703.718,6692046.785,50.092
16:27:59,306703.715,6692046.791,50.091
16:28:00,306703.72,6692046.791,50.1
16:28:01,306703.718,6692046.788,50.091
16:28:02,306703.716,6692046.795,50.1
16:28:03,306703.716,6692046.787,50.1
16:28:04,306703.719,6692046.788,50.093
16:28:05,306703.713,6692046.793,50.096
16:28:06,306703.715,6692046.784,50.093
16:28:07,306703.719,6692046.788,50.093
16:28:08,306703.717,6692046.792,50.095
16:28:09,306703.719,6692046.787,50.087
16:28:10,306703.724,6692046.791,50.091
16:28:11,306703.724,6692046.788,50.087
16:28:12,306703.719,6692046.788,50.083
16:28:13,306703.717,6692046.79,50.088
16:28:14,306703.715,6692046.789,50.091
16:28:15,306703.719,6692046.789,50.088
16:28:16,306703.719,6692046.786,50.083
16:28:17,306703.721,6692046.786,50.087
16:28:18,306703.717,6692046.788,50.093
16:28:19,306703.719,6692046.79,50.088
16:28:20,306703.721,6692046.79,50.083
16:28:21,306703.717,6692046.788,50.091
16:28:22,306703.719,6692046.791,50.093
16:28:23,306703.718,6692046.79,50.087
16:28:24,306703.721,6692046.788,50.091
16:28:25,306703.719,6692046.789,50.094
16:28:26,306703.716,6692046.791,50.092
16:28:27,306703.718,6692046.791,50.084
16:28:28,306703.72,6692046.79,50.094
16:28:29,306703.719,6692046.788,50.086
16:28:30,306703.722,6692046.787,50.089
16:28:31,306703.723,6692046.788,50.089
16:28:32,306703.722,6692046.788,50.083
16:28:33,306703.72,6692046.788,50.085
16:28:34,306703.721,6692046.791,50.084
16:28:35,306703.722,6692046.787,50.085
16:28:36,306703.723,6692046.787,50.083
16:28:37,306703.722,6692046.792,50.087
16:28:38,306703.725,6692046.788,50.086
16:28:39,306703.723,6692046.786,50.081
16:28:40,306703.722,6692046.784,50.073
16:28:41,306703.72,6692046.788,50.075
16:28:42,306703.719,6692046.79,50.093
16:28:43,306703.719,6692046.788,50.085
16:28:44,306703.719,6692046.785,50.087
16:28:45,306703.719,6692046.784,50.076
16:28:46,306703.72,6692046.791,50.08
16:28:47,306703.72,6692046.789,50.089
16:28:48,306703.718,6692046.789,50.079
16:28:49,306703.721,6692046.789,50.076
16:28:50,306703.719,6692046.792,50.07
16:28:51,306703.724,6692046.791,50.08
16:28:52,306703.723,6692046.791,50.075
16:28:53,306703.722,6692046.788,50.074
16:28:54,306703.721,6692046.787,50.073
16:28:55,306703.721,6692046.789,50.079
16:28:56,306703.723,6692046.793,50.069
16:28:57,306703.719,6692046.793,50.077
16:28:58,306703.722,6692046.789,50.079
16:28:59,306703.722,6692046.791,50.076
16:29:00,306703.723,6692046.791,50.072
16:29:01,306703.722,6692046.793,50.075
16:29:02,306703.726,6692046.791,50.071
16:29:03,306703.722,6692046.791,50.072
16:29:04,306703.718,6692046.788,50.068
16:29:05,306703.721,6692046.792,50.077
16:29:06,306703.717,6692046.792,50.073
16:29:07,306703.72,6692046.789,50.073
16:29:08,306703.719,6692046.792,50.077
16:29:09,306703.719,6692046.789,50.066
16:29:10,306703.719,6692046.795,50.071
16:29:11,306703.72,6692046.792,50.069
16:29:12,306703.719,6692046.791,50.072
16:29:13,306703.719,6692046.789,50.066
16:29:14,306703.716,6692046.792,50.071
16:29:15,306703.718,6692046.795,50.067
16:29:16,306703.717,6692046.794,50.073
16:29:17,306703.718,6692046.793,50.065
16:29:18,306703.722,6692046.79,50.085
16:29:19,306703.719,6692046.792,50.073
16:29:20,306703.717,6692046.794,50.066
16:29:21,306703.72,6692046.794,50.073
16:29:22,306703.719,6692046.791,50.069
16:29:23,306703.719,6692046.791,50.083
16:29:24,306703.717,6692046.792,50.092
16:29:25,306703.717,6692046.79,50.09
16:29:26,306703.718,6692046.791,50.081
16:29:27,306703.717,6692046.79,50.079
16:29:28,306703.718,6692046.79,50.087
16:29:29,306703.72,6692046.792,50.09
16:29:30,306703.717,6692046.79,50.084
16:29:31,306703.717,6692046.791,50.081
16:29:32,306703.72,6692046.788,50.079
16:29:33,306703.72,6692046.79,50.088
16:29:34,306703.718,6692046.79,50.089
16:29:35,306703.717,6692046.792,50.088
